id,location,type,area,price,over-valued (0/1),under-valued (0/1),normal (0/1)
2029777,Quinta da Marinha,houses,950.0,4900000,0,0,1
2029907,Quinta da Marinha,houses,950.0,4900000,0,0,1
2030556,Nagüeles,houses,192.0,675000,0,0,1
2032244,Nagüeles,houses,192.0,675000,0,0,1
2042010,Nagüeles,houses,487.0,2350000,1,0,0
2042630,Quinta da Marinha,houses,1000.0,6800000,0,0,1
2043182,Quinta da Marinha,houses,392.0,1980000,0,0,1
2043201,Nagüeles,houses,192.0,675000,0,0,1
2049054,Quinta da Marinha,houses,392.0,1980000,0,0,1
2049306,Quinta da Marinha,houses,392.0,1980000,0,0,1
2049815,Quinta da Marinha,houses,16770.0,33601345,0,1,0
2049868,Quinta da Marinha,houses,7050.0,9383874,0,1,0
2049885,Quinta da Marinha,houses,10764.0,9260402,0,1,0
2049927,Quinta da Marinha,houses,900.0,6405880,1,0,0
2050170,Quinta da Marinha,houses,6458.0,3395480,0,1,0
2050183,Quinta da Marinha,houses,4628.0,3309229,0,1,0
2050311,Quinta da Marinha,houses,3261.0,2696408,0,1,0
2050371,Quinta da Marinha,houses,4843.0,2467308,0,1,0
2050404,Quinta da Marinha,houses,4219.0,2442635,0,1,0
2050454,Quinta da Marinha,apartments,2691.0,2343942,0,1,0
2050822,Quinta da Marinha,houses,2335.0,1729560,0,1,0
2051053,Quinta da Marinha,apartments,2077.0,1481664,0,1,0
2057393,Nagüeles,houses,325.0,1640000,1,0,0
2057492,Nagüeles,houses,306.0,525000,0,1,0
2057521,Nagüeles,apartments,312.0,1350000,1,0,0
2057921,Golden Mile,houses,658.0,3600000,0,0,1
2058707,Nagüeles,houses,435.0,1349000,0,0,1
2059141,Nagüeles,houses,435.0,1349000,0,0,1
2079684,Nagüeles,houses,367.0,2350000,1,0,0
2081776,Nagüeles,apartments,89.0,360000,1,0,0
2087929,Alenquer,houses,222.0,250000,1,0,0
2090236,Alenquer,houses,320.0,225000,0,1,0
2111505,Nagüeles,houses,580.0,4400000,1,0,0
2112002,Nagüeles,houses,400.0,1400000,0,0,1
2118283,Alenquer,houses,170.0,186500,0,0,1
2118285,Alenquer,houses,170.0,194900,1,0,0
2118287,Alenquer,houses,170.0,194900,1,0,0
2118289,Alenquer,houses,170.0,191000,1,0,0
2130633,Nagüeles,houses,154.0,315000,0,1,0
2139148,Nagüeles,houses,154.0,315000,0,1,0
2139946,Quinta da Marinha,houses,5414.0,6790961,0,1,0
2140788,Nagüeles,houses,154.0,315000,0,1,0
2151979,Nagüeles,houses,241.0,259000,0,1,0
2157267,Golden Mile,houses,292.0,430000,0,1,0
2157378,Nagüeles,apartments,125.0,295000,0,1,0
2157872,Nagüeles,houses,200.0,450000,0,1,0
2158793,Nagüeles,houses,200.0,450000,0,1,0
2158965,Nagüeles,houses,154.0,315000,0,1,0
2159806,Nagüeles,houses,435.0,1349000,0,0,1
2159858,Nagüeles,houses,192.0,675000,0,0,1
2160620,Quinta da Marinha,apartments,520.0,3500000,1,0,0
2160867,Quinta da Marinha,apartments,520.0,3500000,1,0,0
2160875,Quinta da Marinha,houses,500.0,2950000,0,0,1
2160876,Quinta da Marinha,houses,500.0,2750000,0,0,1
2161284,Nagüeles,houses,200.0,450000,0,1,0
2161353,Quinta da Marinha,houses,371.0,2150000,0,0,1
2162428,Quinta da Marinha,houses,119.0,650000,0,0,1
2162948,Quinta da Marinha,houses,470.0,2500000,0,0,1
2163702,Quinta da Marinha,houses,315.0,1750000,0,0,1
2168827,Quinta da Marinha,houses,215.0,1400000,0,0,1
2171796,Nagüeles,apartments,207.0,320000,0,1,0
2174126,Nagüeles,apartments,207.0,320000,0,1,0
2182469,Nagüeles,apartments,207.0,320000,0,1,0
2208402,Nagüeles,apartments,207.0,320000,0,1,0
2219577,Alenquer,houses,445.0,195000,0,1,0
2222520,Nagüeles,houses,144.0,450000,0,0,1
2224205,Nagüeles,houses,144.0,450000,0,0,1
2226922,Quinta da Marinha,apartments,196.0,1245000,0,0,1
2227311,Alenquer,houses,178.0,79000,0,1,0
2233601,Quinta da Marinha,houses,1000.0,5500000,0,0,1
2233604,Quinta da Marinha,houses,456.0,3600000,1,0,0
2234047,Quinta da Marinha,houses,1000.0,5500000,0,0,1
2234055,Quinta da Marinha,houses,456.0,3600000,1,0,0
2236289,Golden Mile,apartments,209.0,785000,0,1,0
2236551,Nagüeles,apartments,124.0,194000,0,1,0
2236568,Nagüeles,apartments,130.0,349000,0,0,1
2238272,Nagüeles,houses,278.0,470000,0,1,0
2238361,Alenquer,plots,21160.0,1950000,0,1,0
2238363,Alenquer,houses,462.0,500000,0,0,1
2242203,Quinta da Marinha,houses,634.0,5500000,1,0,0
2244652,Nagüeles,houses,278.0,470000,0,1,0
2245178,Nagüeles,houses,2448.0,395000,0,1,0
2245268,Alenquer,houses,154.0,200000,1,0,0
2246979,Alenquer,houses,250.0,275000,0,0,1
2247001,Alenquer,houses,251.0,208000,0,0,1
2247096,Nagüeles,houses,278.0,495000,0,1,0
2249360,Nagüeles,houses,435.0,1349000,0,0,1
2249369,Nagüeles,houses,473.0,1600000,0,0,1
2249922,Nagüeles,houses,2448.0,395000,0,1,0
2255514,Alenquer,houses,165.0,310000,1,0,0
2256065,Nagüeles,houses,2448.0,395000,0,1,0
2265297,Nagüeles,apartments,173.0,260000,0,1,0
2265341,Nagüeles,apartments,112.0,345000,0,0,1
2267030,Nagüeles,plots,1175.0,550000,0,1,0
2267374,Alenquer,houses,251.0,208000,0,0,1
2268364,Quinta da Marinha,houses,503.0,5500000,1,0,0
2269250,Quinta da Marinha,houses,503.0,5500000,1,0,0
2270622,Quinta da Marinha,houses,300.0,1980000,0,0,1
2271300,Nagüeles,apartments,290.0,990000,0,0,1
2271837,Alenquer,apartments,272.0,230000,0,0,1
2272565,Quinta da Marinha,houses,390.0,1980000,0,0,1
2276101,Alenquer,houses,112.0,249000,1,0,0
2277634,Alenquer,houses,112.0,249000,1,0,0
2277678,Alenquer,houses,190.0,195400,0,0,1
2289898,Nagüeles,houses,241.0,450000,0,1,0
2290035,Golden Mile,houses,599.46,3850000,0,0,1
2292600,Nagüeles,houses,551.0,3150000,1,0,0
2292618,Nagüeles,houses,241.0,450000,0,1,0
2299249,Quinta da Marinha,houses,315.0,1750000,0,0,1
2299293,Quinta da Marinha,houses,119.0,650000,0,0,1
2299297,Quinta da Marinha,houses,371.0,2150000,0,0,1
2299300,Quinta da Marinha,houses,215.0,1400000,0,0,1
2299310,Quinta da Marinha,houses,470.0,2500000,0,0,1
2299751,Alenquer,houses,157.0,126100,0,1,0
2299941,Nagüeles,houses,2448.0,395000,0,1,0
2300016,Nagüeles,houses,144.0,450000,0,0,1
2300114,Nagüeles,houses,278.0,470000,0,1,0
2308134,Quinta da Marinha,houses,300.0,1980000,0,0,1
2308604,Quinta da Marinha,houses,300.0,1980000,0,0,1
2309946,Nagüeles,houses,241.0,450000,0,1,0
2312066,Nagüeles,houses,241.0,450000,0,1,0
2312540,Quinta da Marinha,houses,334.0,1980000,0,0,1
2315484,Nagüeles,houses,241.0,450000,0,1,0
2318355,Nagüeles,houses,268.0,1295000,1,0,0
2321117,Nagüeles,houses,190.0,700000,0,0,1
2321158,Nagüeles,houses,360.0,1990000,1,0,0
2321362,Quinta da Marinha,houses,750.0,2000000,0,1,0
2322159,Alenquer,houses,282.0,700000,1,0,0
2322997,Quinta da Marinha,houses,750.0,2000000,0,1,0
2327140,Nagüeles,houses,302.0,385000,0,1,0
2327195,Nagüeles,houses,268.0,1295000,1,0,0
2331851,Alenquer,houses,462.0,500000,0,0,1
2332678,Alenquer,houses,462.0,500000,0,0,1
2335383,Alenquer,houses,193.0,245000,1,0,0
2337664,Nagüeles,houses,267.0,495000,0,1,0
2338831,Alenquer,houses,426.0,500000,1,0,0
2339231,Nagüeles,apartments,133.0,220000,0,1,0
2358262,Alenquer,plots,39200.0,199900,0,1,0
2358358,Alenquer,houses,275.0,425000,1,0,0
2358731,Nagüeles,houses,150.0,262500,0,1,0
2358786,Nagüeles,apartments,130.0,395000,0,0,1
2358848,Nagüeles,houses,400.0,1500000,1,0,0
2362898,Nagüeles,houses,150.0,258000,0,1,0
2363028,Nagüeles,houses,242.0,385000,0,1,0
2364855,Nagüeles,houses,150.0,258000,0,1,0
2364971,Nagüeles,houses,590.0,790000,0,1,0
2368461,Nagüeles,apartments,83.0,272000,0,0,1
2368464,Nagüeles,houses,149.0,385000,0,1,0
2368513,Nagüeles,houses,400.0,1295000,0,0,1
2368542,Nagüeles,apartments,130.0,295000,0,1,0
2370090,Nagüeles,houses,150.0,258000,0,1,0
2370095,Nagüeles,apartments,83.0,272000,0,0,1
2370112,Nagüeles,houses,149.0,385000,0,1,0
2370114,Nagüeles,apartments,130.0,295000,0,1,0
2370149,Nagüeles,houses,400.0,1295000,0,0,1
2371037,Nagüeles,apartments,142.0,299000,0,1,0
2371239,Quinta da Marinha,houses,264.0,880000,0,1,0
2372152,Quinta da Marinha,houses,264.0,880000,0,1,0
2374152,Nagüeles,apartments,83.0,272000,0,0,1
2374173,Nagüeles,houses,149.0,385000,0,1,0
2377674,Alenquer,houses,200.0,210000,0,0,1
2377675,Alenquer,houses,210.0,215000,0,0,1
2377692,Alenquer,houses,268.0,208000,0,1,0
2378390,Quinta da Marinha,houses,415.0,2249000,0,0,1
2379404,Nagüeles,plots,3640.0,3640000,1,0,0
2380940,Quinta da Marinha,houses,415.0,2249000,0,0,1
2380983,Alenquer,houses,81.0,48000,0,1,0
2385981,Nagüeles,houses,126.0,330000,0,1,0
2389754,Nagüeles,houses,400.0,1295000,0,0,1
2391890,Nagüeles,houses,110.0,2950000,1,0,0
2391903,Nagüeles,houses,558.0,2300000,1,0,0
2392198,Nagüeles,apartments,60.0,225000,1,0,0
2392513,Nagüeles,houses,552.0,4400000,1,0,0
2400296,Nagüeles,houses,531.0,1980000,1,0,0
2400847,Nagüeles,houses,400.0,1295000,0,0,1
2401055,Nagüeles,houses,450.0,1850000,1,0,0
2401139,Nagüeles,houses,509.0,1900000,1,0,0
2401214,Nagüeles,houses,275.0,1950000,1,0,0
2401244,Nagüeles,houses,360.0,1990000,1,0,0
2403289,Nagüeles,apartments,60.0,225000,1,0,0
2404896,Nagüeles,houses,278.0,470000,0,1,0
2406441,Alenquer,houses,205.0,163000,0,1,0
2406445,Alenquer,houses,72.0,52000,0,1,0
2406882,Nagüeles,apartments,60.0,225000,1,0,0
2407946,Quinta da Marinha,houses,125.0,500000,0,1,0
2407959,Nagüeles,houses,411.0,1750000,1,0,0
2423661,Alenquer,houses,313.0,249000,0,1,0
2425004,Nagüeles,apartments,60.0,225000,1,0,0
2425231,Nagüeles,houses,268.0,1295000,1,0,0
2427495,Nagüeles,houses,450.0,2500000,1,0,0
2428937,Nagüeles,houses,450.0,2500000,1,0,0
2430222,Nagüeles,apartments,156.0,347300,0,1,0
2430275,Nagüeles,apartments,159.0,470000,0,0,1
2430320,Nagüeles,apartments,180.0,1195000,1,0,0
2431255,Nagüeles,houses,450.0,2500000,1,0,0
2431259,Nagüeles,apartments,110.0,272000,0,1,0
2431774,Alenquer,houses,180.0,350000,1,0,0
2433564,Nagüeles,apartments,180.0,1195000,1,0,0
2433568,Nagüeles,houses,450.0,2500000,1,0,0
2438720,Nagüeles,apartments,159.0,470000,0,0,1
2438730,Nagüeles,apartments,180.0,1195000,1,0,0
2440728,Nagüeles,apartments,159.0,470000,0,0,1
2441414,Nagüeles,houses,450.0,2500000,1,0,0
2441443,Nagüeles,apartments,180.0,1195000,1,0,0
2443288,Nagüeles,apartments,159.0,470000,0,0,1
2444891,Quinta da Marinha,houses,246.1,940000,0,1,0
2468017,Quinta da Marinha,houses,118.0,650000,0,0,1
2469267,Alenquer,houses,333.0,169000,0,1,0
2469909,Quinta da Marinha,houses,5812.0,3642424,0,1,0
2481311,Alenquer,houses,102300.0,220000,0,1,0
2485479,Quinta da Marinha,houses,216.0,880000,0,1,0
2486584,Nagüeles,apartments,124.0,194000,0,1,0
2489885,Quinta da Marinha,houses,216.0,880000,0,1,0
2496394,Golden Mile,apartments,366.0,1800000,0,1,0
2498477,Nagüeles,apartments,82.0,175000,0,1,0
2498581,Nagüeles,apartments,115.0,335000,0,0,1
2498628,Nagüeles,apartments,150.0,463000,0,0,1
2498719,Nagüeles,houses,400.0,1295000,0,0,1
2502013,Alenquer,apartments,190.0,195000,1,0,0
2506018,Nagüeles,apartments,82.0,175000,0,1,0
2506105,Nagüeles,apartments,150.0,463000,0,0,1
2509340,Alenquer,houses,574.0,749000,1,0,0
2510130,Nagüeles,houses,640.0,5500000,1,0,0
2511801,Alenquer,houses,175.0,490000,1,0,0
2511917,Nagüeles,apartments,150.0,463000,0,0,1
2514520,Nagüeles,houses,640.0,5500000,1,0,0
2517299,Alenquer,houses,133.0,119900,0,0,1
2517304,Alenquer,houses,190.0,195000,0,0,1
2519260,Quinta da Marinha,houses,330.0,2800000,1,0,0
2523311,Quinta da Marinha,houses,330.0,2800000,1,0,0
2525752,Quinta da Marinha,houses,330.0,2800000,1,0,0
2545696,Alenquer,houses,301.0,55000,0,1,0
2545704,Alenquer,houses,141.0,50000,0,1,0
2545707,Alenquer,houses,260.0,199000,0,1,0
2545736,Alenquer,houses,368.0,185000,0,1,0
2545760,Alenquer,houses,288.0,181900,0,1,0
2545765,Alenquer,houses,210.0,190000,0,0,1
2545789,Alenquer,houses,118.0,125000,0,0,1
2545799,Alenquer,houses,52.0,40000,0,1,0
2545808,Alenquer,houses,154.0,200000,1,0,0
2545822,Alenquer,houses,157.0,147000,0,0,1
2545864,Alenquer,houses,95.0,98000,0,0,1
2545877,Alenquer,houses,65.0,37000,0,1,0
2545897,Alenquer,houses,100.0,36500,0,1,0
2545910,Alenquer,houses,60.0,157500,1,0,0
2545915,Alenquer,houses,70.0,50000,0,1,0
2545926,Alenquer,houses,109.0,31500,0,1,0
2545934,Alenquer,houses,81.0,68900,0,0,1
2545940,Alenquer,houses,184.0,165000,0,0,1
2545948,Alenquer,houses,294.0,199000,0,1,0
2545950,Alenquer,houses,95.0,84000,0,0,1
2545973,Alenquer,houses,66.0,63000,0,0,1
2545975,Alenquer,houses,62.0,35000,0,1,0
2545977,Alenquer,houses,260.0,199000,0,1,0
2546019,Alenquer,houses,51.0,38500,0,1,0
2546033,Alenquer,houses,153.0,88000,0,1,0
2546132,Alenquer,houses,162.0,35000,0,1,0
2546144,Alenquer,houses,112.0,49900,0,1,0
2546145,Alenquer,houses,98.0,42500,0,1,0
2546171,Alenquer,houses,189.0,95000,0,1,0
2546175,Alenquer,houses,120.0,40000,0,1,0
2546183,Alenquer,houses,152.0,135000,0,0,1
2546200,Alenquer,houses,141.0,165000,1,0,0
2546211,Alenquer,houses,216.0,169900,0,1,0
2546220,Alenquer,houses,187.0,106000,0,1,0
2546251,Alenquer,houses,84.0,70000,0,0,1
2546256,Alenquer,houses,236.0,185000,0,1,0
2546261,Alenquer,houses,46.0,55000,1,0,0
2546277,Alenquer,houses,98.0,39900,0,1,0
2546285,Alenquer,houses,200.0,144000,0,1,0
2546311,Alenquer,houses,248.0,180000,0,1,0
2546314,Alenquer,houses,82.0,41500,0,1,0
2546317,Alenquer,houses,100.0,54000,0,1,0
2546331,Alenquer,houses,260.0,125000,0,1,0
2546563,Alenquer,houses,478.0,179500,0,1,0
2546568,Alenquer,houses,129.0,27500,0,1,0
2546589,Alenquer,houses,158.0,18500,0,1,0
2546606,Alenquer,houses,120.0,34000,0,1,0
2546616,Alenquer,houses,67.0,34000,0,1,0
2546620,Alenquer,houses,331.0,130000,0,1,0
2546636,Alenquer,houses,70.0,34900,0,1,0
2546638,Alenquer,houses,80.0,67000,0,0,1
2546641,Alenquer,houses,193.0,130000,0,1,0
2546652,Alenquer,houses,131.0,90000,0,1,0
2546655,Alenquer,houses,315.0,60000,0,1,0
2546660,Alenquer,houses,160.0,59000,0,1,0
2546661,Alenquer,houses,268.0,90000,0,1,0
2546673,Alenquer,houses,66.0,46500,0,1,0
2546703,Alenquer,houses,134.0,123500,0,0,1
2546706,Alenquer,houses,64.0,31000,0,1,0
2546763,Alenquer,houses,191.0,89900,0,1,0
2546775,Alenquer,houses,310.0,60000,0,1,0
2546810,Alenquer,houses,55.0,31000,0,1,0
2546819,Alenquer,houses,108.0,60000,0,1,0
2546825,Alenquer,houses,51.0,20000,0,1,0
2546830,Alenquer,houses,237.0,37000,0,1,0
2546837,Alenquer,houses,100.0,80000,0,1,0
2546853,Alenquer,houses,121.0,7000,0,1,0
2546863,Alenquer,houses,103.0,17500,0,1,0
2557327,Golden Mile,apartments,163.0,640000,0,1,0
2635910,Nagüeles,houses,190.0,330000,0,1,0
2640834,Nagüeles,houses,190.0,330000,0,1,0
2641684,Quinta da Marinha,houses,250.0,1490000,0,0,1
2642935,Alenquer,houses,210.0,190000,0,0,1
2642936,Alenquer,houses,216.0,169900,0,1,0
2643240,Nagüeles,apartments,123.0,370000,0,0,1
2643259,Nagüeles,houses,200.0,415000,0,1,0
2644246,Quinta da Marinha,apartments,192.0,1295000,1,0,0
2644364,Quinta da Marinha,apartments,192.0,995000,0,0,1
2644443,Quinta da Marinha,apartments,197.0,1125000,0,0,1
2644772,Quinta da Marinha,houses,950.0,4900000,0,0,1
2644787,Quinta da Marinha,houses,215.0,1399000,0,0,1
2644857,Quinta da Marinha,houses,118.0,650000,0,0,1
2644897,Quinta da Marinha,houses,246.0,940000,0,1,0
2644900,Quinta da Marinha,houses,310.0,1500000,0,1,0
2646046,Quinta da Marinha,apartments,192.0,1295000,1,0,0
2646258,Quinta da Marinha,apartments,192.0,995000,0,0,1
2646618,Quinta da Marinha,houses,950.0,4900000,0,0,1
2646672,Quinta da Marinha,houses,215.0,1399000,0,0,1
2646730,Quinta da Marinha,houses,246.0,940000,0,1,0
2646761,Quinta da Marinha,houses,310.0,1500000,0,1,0
2647133,Nagüeles,houses,190.0,330000,0,1,0
2684759,Nagüeles,apartments,179.0,455000,0,1,0
2685959,Quinta da Marinha,apartments,192.0,1245000,1,0,0
2685967,Quinta da Marinha,apartments,196.0,1295000,1,0,0
2686257,Quinta da Marinha,houses,250.0,1490000,0,0,1
2686688,Quinta da Marinha,apartments,192.0,1245000,1,0,0
2686690,Quinta da Marinha,apartments,196.0,1295000,1,0,0
2687203,Quinta da Marinha,houses,250.0,1490000,0,0,1
2687481,Quinta da Marinha,houses,118.0,650000,0,0,1
2687909,Nagüeles,houses,204.0,498000,0,1,0
2691241,Alenquer,houses,150.0,72500,0,1,0
2691426,Alenquer,apartments,69.0,72500,1,0,0
2691475,Alenquer,houses,200.0,135000,0,1,0
2691489,Alenquer,plots,3911.0,195000,0,1,0
2691508,Alenquer,houses,120.0,199000,1,0,0
2691512,Alenquer,apartments,77.0,67000,0,0,1
2691524,Alenquer,plots,10080.0,59900,0,1,0
2691525,Alenquer,plots,1894.0,50000,0,1,0
2691526,Alenquer,plots,6080.0,70000,0,1,0
2691838,Alenquer,apartments,98.0,115000,1,0,0
2691980,Alenquer,plots,17000.0,150000,0,1,0
2691990,Alenquer,houses,114.0,60000,0,1,0
2691991,Alenquer,houses,57.0,100000,1,0,0
2692163,Alenquer,apartments,100.0,110000,1,0,0
2692166,Alenquer,houses,104.0,89500,0,0,1
2692323,Alenquer,houses,14000.0,89000,0,1,0
2692501,Alenquer,houses,178.0,79000,0,1,0
2692502,Alenquer,houses,170.0,150000,0,0,1
2692503,Alenquer,houses,170.0,130000,0,1,0
2692504,Alenquer,houses,170.0,150000,0,0,1
2692589,Alenquer,apartments,89.0,70900,0,0,1
2692607,Alenquer,houses,150.0,159500,0,0,1
2692621,Alenquer,apartments,60.0,55000,0,0,1
2692624,Alenquer,houses,130.0,72500,0,1,0
2692687,Alenquer,houses,54.0,69000,1,0,0
2692691,Alenquer,houses,178.0,131500,0,1,0
2692747,Alenquer,houses,200.0,199000,0,0,1
2692770,Alenquer,apartments,99.0,85000,0,0,1
2692885,Alenquer,apartments,79.0,55000,0,0,1
2693171,Alenquer,houses,114.0,92500,0,1,0
2693213,Alenquer,apartments,86.0,73500,0,0,1
2693232,Alenquer,houses,108.0,75000,0,1,0
2693312,Alenquer,houses,123.0,95000,0,1,0
2693446,Alenquer,plots,798.0,66000,0,1,0
2693459,Alenquer,houses,160.0,59000,0,1,0
2693708,Alenquer,plots,730.0,66000,0,1,0
2693739,Alenquer,houses,250.0,159900,0,1,0
2693840,Alenquer,apartments,84.0,77000,0,0,1
2693915,Alenquer,houses,264.0,62000,0,1,0
2693932,Alenquer,plots,670.0,66000,0,1,0
2694077,Alenquer,plots,499.0,66000,0,1,0
2694149,Alenquer,houses,125.0,143000,1,0,0
2694164,Alenquer,houses,285.0,54500,0,1,0
2694238,Alenquer,plots,454.0,131500,0,0,1
2694345,Alenquer,houses,128.0,59900,0,1,0
2694347,Alenquer,houses,110.0,56000,0,1,0
2694363,Alenquer,houses,100.0,59900,0,1,0
2694514,Alenquer,houses,125.0,79000,0,1,0
2694556,Alenquer,apartments,120.0,103000,0,0,1
2694585,Alenquer,houses,246.0,59000,0,1,0
2694755,Alenquer,apartments,64.0,63800,1,0,0
2694786,Alenquer,houses,140.0,148000,0,0,1
2694853,Alenquer,houses,134.0,130000,0,0,1
2694864,Alenquer,houses,100.0,81500,0,0,1
2694952,Alenquer,houses,297.0,149900,0,1,0
2695099,Alenquer,houses,48.0,52000,0,0,1
2695101,Alenquer,houses,152.0,50000,0,1,0
2695103,Alenquer,houses,108.0,60000,0,1,0
2695106,Alenquer,houses,269.0,85000,0,1,0
2695222,Alenquer,apartments,87.0,53000,0,1,0
2695337,Alenquer,houses,471.0,75000,0,1,0
2695500,Alenquer,apartments,73.0,52800,0,0,1
2695641,Alenquer,apartments,100.0,105250,1,0,0
2695755,Alenquer,houses,116.0,99999,0,0,1
2695789,Alenquer,houses,126.0,168500,1,0,0
2695790,Alenquer,houses,110.0,99500,0,0,1
2695791,Alenquer,houses,106.0,84900,0,1,0
2695907,Alenquer,houses,56.0,56000,0,0,1
2695934,Alenquer,plots,400.0,68000,0,1,0
2696035,Alenquer,houses,478.0,179000,0,1,0
2696097,Alenquer,houses,56.0,56000,0,0,1
2696159,Alenquer,houses,150.0,125000,0,0,1
2696297,Alenquer,houses,80.0,71150,0,0,1
2696334,Alenquer,houses,174.0,179000,0,0,1
2696590,Alenquer,plots,43200.0,58500,0,1,0
2696681,Alenquer,houses,178.0,130500,0,1,0
2697191,Alenquer,apartments,115.0,93600,0,0,1
2697286,Alenquer,houses,167.0,130000,0,1,0
2697292,Alenquer,houses,167.0,150000,0,0,1
2697326,Alenquer,apartments,80.0,70000,0,0,1
2697840,Alenquer,apartments,99.0,82000,0,0,1
2698074,Alenquer,houses,395.0,175000,0,1,0
2698186,Alenquer,houses,157.0,135000,0,0,1
2698659,Alenquer,apartments,95.0,53000,0,1,0
2700334,Alenquer,houses,54.0,110000,1,0,0
2701177,Alenquer,apartments,105.0,87900,0,0,1
2701250,Alenquer,apartments,72.0,80000,1,0,0
2701969,Alenquer,houses,139.0,130900,0,0,1
2702153,Alenquer,houses,126.0,140000,1,0,0
2704564,Alenquer,houses,98.0,77100,0,1,0
2704909,Alenquer,houses,150.0,149000,0,0,1
2705102,Alenquer,houses,170.0,194900,1,0,0
2705219,Alenquer,houses,350.0,131000,0,1,0
2705347,Alenquer,houses,180.0,117987,0,1,0
2705660,Alenquer,houses,200.0,75000,0,1,0
2706502,Alenquer,apartments,80.0,71000,0,0,1
2706504,Alenquer,houses,163.0,67000,0,1,0
2706514,Alenquer,apartments,88.0,73500,0,0,1
2706623,Alenquer,houses,131.0,90000,0,1,0
2706789,Alenquer,houses,315.0,60000,0,1,0
2706865,Alenquer,apartments,88.0,70900,0,0,1
2706873,Alenquer,apartments,81.0,71000,0,0,1
2707089,Alenquer,apartments,100.0,79800,0,0,1
2707094,Alenquer,apartments,100.0,78200,0,0,1
2707156,Alenquer,plots,335.0,61000,0,1,0
2707364,Alenquer,houses,170.0,194900,1,0,0
2707494,Alenquer,apartments,123.0,93600,0,0,1
2707527,Alenquer,plots,1321.0,167000,0,1,0
2707606,Alenquer,apartments,85.0,52000,0,1,0
2707612,Alenquer,plots,180.0,90000,1,0,0
2707772,Alenquer,houses,112.0,115600,0,0,1
2707809,Alenquer,apartments,86.0,76000,0,0,1
2707822,Alenquer,houses,155.0,158000,0,0,1
2707828,Alenquer,apartments,79.0,55000,0,0,1
2707834,Alenquer,houses,141.0,149800,0,0,1
2707876,Alenquer,apartments,103.0,72500,0,0,1
2707907,Alenquer,apartments,98.0,82000,0,0,1
2708205,Alenquer,houses,123.0,57000,0,1,0
2708485,Alenquer,houses,77.0,132000,1,0,0
2708610,Alenquer,houses,115.0,148000,1,0,0
2708694,Alenquer,houses,108.0,115000,0,0,1
2708723,Alenquer,houses,94.0,79000,0,0,1
2708866,Alenquer,houses,450.0,330000,0,1,0
2708894,Alenquer,houses,190.0,195400,0,0,1
2708976,Alenquer,apartments,107.0,71000,0,1,0
2709400,Alenquer,apartments,95.0,59000,0,1,0
2709464,Alenquer,houses,234.0,149000,0,1,0
2709481,Alenquer,apartments,100.0,73500,0,0,1
2709542,Alenquer,houses,95.0,72000,0,1,0
2709600,Alenquer,houses,142.0,72000,0,1,0
2709612,Alenquer,houses,234.0,157000,0,1,0
2709618,Alenquer,apartments,95.0,59000,0,1,0
2709621,Alenquer,houses,95.0,72000,0,1,0
2709690,Alenquer,houses,264.0,62000,0,1,0
2709982,Alenquer,houses,231.0,112000,0,1,0
2710095,Alenquer,houses,180.0,163000,0,0,1
2710173,Alenquer,apartments,79.0,55000,0,0,1
2710177,Alenquer,houses,94.0,79000,0,0,1
2710315,Alenquer,houses,335.0,195000,0,1,0
2710573,Alenquer,plots,178.0,131500,1,0,0
2710916,Alenquer,apartments,4300.0,180000,0,1,0
2710929,Alenquer,apartments,108.0,85000,0,0,1
2710942,Alenquer,apartments,123.0,110000,0,0,1
2710984,Alenquer,plots,235.0,97000,1,0,0
2711000,Alenquer,apartments,92.0,68000,0,0,1
2711001,Alenquer,apartments,123.0,110000,0,0,1
2711084,Alenquer,houses,116.0,75000,0,1,0
2711142,Alenquer,apartments,150.0,110500,0,0,1
2711172,Alenquer,apartments,92.0,79000,0,0,1
2711488,Alenquer,plots,262.0,101000,1,0,0
2711525,Alenquer,houses,494.0,150000,0,1,0
2712000,Alenquer,houses,94.0,79000,0,0,1
2712029,Alenquer,plots,43200.0,59000,0,1,0
2712090,Alenquer,plots,454.0,131500,0,0,1
2712237,Alenquer,apartments,96.0,68400,0,0,1
2712856,Alenquer,plots,178.0,131500,1,0,0
2712903,Alenquer,houses,350.0,128500,0,1,0
2712904,Alenquer,apartments,96.0,66000,0,0,1
2712998,Alenquer,apartments,84.0,58000,0,0,1
2713000,Alenquer,plots,220.0,163000,1,0,0
2713043,Alenquer,plots,178.0,131500,1,0,0
2713051,Alenquer,apartments,110.0,61500,0,1,0
2713128,Alenquer,apartments,112.0,62000,0,1,0
2713139,Alenquer,apartments,101.0,61000,0,1,0
2713185,Alenquer,houses,100.0,84000,0,0,1
2713187,Alenquer,houses,122.0,84000,0,1,0
2713197,Alenquer,apartments,101.0,65000,0,1,0
2713204,Alenquer,apartments,91.0,95000,1,0,0
2713239,Alenquer,plots,178.0,131500,1,0,0
2713276,Alenquer,apartments,110.0,61500,0,1,0
2713389,Nagüeles,houses,428.0,1295000,0,0,1
2713492,Alenquer,plots,8640.0,59000,0,1,0
2713495,Alenquer,plots,565.0,50000,0,1,0
2713530,Alenquer,plots,8250.0,65000,0,1,0
2713659,Alenquer,plots,504.0,75000,0,1,0
2713732,Alenquer,plots,750.0,144000,0,1,0
2713774,Alenquer,houses,104.0,52000,0,1,0
